word	word_id	sent	start	stop
дуло	дуло_noun	Со стороны оперного театра спускались одинокие прохожие, возле горсовета не было ни души, дежурный милиционер, видимо, находился внутри, неподвижно, как в музее, маячила пушка с английского корабля «Тигр», черное дуло смотрело в море, Иона Овсеич с Лялей прошли вперед и остановились подле ограды над обрывом. [Аркадий Львов. Двор (1981)] [омонимия не снята]	214	218
дуло	дуло_noun	Она не заметила, как тихо, будто сама по себе откинулась створка окна и оттуда выглянуло черное дуло. [Анатолий Приставкин. Ночевала тучка золотая (1981)] [омонимия не снята]	97	101
дуло	дуло_noun	Мужчина посмотрел на Кольку холодно, жестко, и цвет его глаз был такой же стальной, как дуло его ружья, направленного на Кольку. [Анатолий Приставкин. Ночевала тучка золотая (1981)] [омонимия не снята]	89	93
дуло	дуло_noun	― Каждый по очереди приставляет дуло к виску и спускает курок. [Василий Белов. Чок-получок (1980)] [омонимия не снята]	33	37
дуло	дуло_noun	Когда я открыл глаза, я увидел направленное на меня дуло револьвера. [Н. Н. Берберова. Железная женщина (1978-1980)] [омонимия не снята]	53	57
дуло	дуло_noun	К пяти ― рассвет наставил свое дуло, Туман упал, и воровская ночь Вслед за тобой за угол завернула. [Андрей Битов. Лес (1960-1980)] [омонимия не снята]	32	36
дуло	дуло_noun	Почетная задача постоянно держать дуло этой винтовки у виска заключенных врагов народа возложена на службу ВОХР, в которую вступают самые сознательные и классово безупречные из зачисленных в запас воинов Красной Армии. [Г. Г. Демидов. Амок (1972-1980)] [омонимия не снята]	35	39
дуло	дуло_noun	Я увидела направленное на меня трясущееся дуло винтовки и по отчаянному лицу часового поняла, что он действительно выстрелит. [Юлия Друнина. С тех вершин. (Страницы автобиографии) (1979)] [омонимия не снята]	43	47
дуло	дуло_noun	Падая от удара, постовой потянул его за собой и, уже лежа, изловчился выхватить из кобуры пистолет, приставил дуло к ребрам грабителя и нажал спусковой крючок. [И. Меттер. Алексей Иваныч (1979)] [омонимия не снята]	111	115
дуло	дуло_noun	) Небось как увидит дуло пистолета, сам за другой схватится. [Ю. М. Нагибин. Заступница (1972-1979)] [омонимия не снята]	21	25
дуло	дуло_noun	― Да так, настоящее ружье, дуло есть, приклад. [Юрий Никулин. Семь долгих лет (1979)] [омонимия не снята]	28	32
дуло	дуло_noun	Солдат, зная, что пистолет без обоймы, приставил дуло к виску, хитро подмигнув нам, со словами: «Эх, жить надоело» ― нажал на спусковой крючок. [Юрий Никулин. Семь долгих лет (1979)] [омонимия не снята]	50	54
дуло	дуло_noun	[Майор, муж] (Расстегивает кобуру, вынимает пистолет, берет пистолет за дуло в правую руку и поднимает над головой для удара. [А. Н. Попов. Потом... потом... потом... (1975-1979)] [омонимия не снята]	73	77
дуло	дуло_noun	Темен жребий русского поэта: Неисповедимый рок ведет Пушкина под дуло пистолета, Достоевского на эшафот. [Андрей Седых. Далекие, близкие. Воспоминания (1979)] [омонимия не снята]	66	70
дуло	дуло_noun	Из-за поворота на него здоровенный гитлеровец. Карабин за дуло держит. В окопе узко. [Вадим Пеунов. Дело принял адвокат (1978)] [омонимия не снята]	59	63
дуло	дуло_noun	Отрыли однажды даже пушку. В ее дуло свободно пролезал кулак. Оказалось, что на этом поле более трехсот лет назад сошлись войска крестьянского вождя Ивана Болотникова и боярина Шуйского. [Федор Шахмагонов, Евгений Зотов. Гость (1977)] [омонимия не снята]	33	37
дуло	дуло_noun	Затем, доведенный до исступления хандрой, самокопанием и капризом немедленно удалиться на необитаемый остров в компании с юной соблазнительницей, он принялся сам фантазировать, и ему взбрела в голову восхитительная кавалергардская идея нагрянуть в осиротевший дом к госпоже Тучковой и, уперев дуло пистолета в ее горячую грудь, принудить ее быть соучастницей в одном щекотливом деле, в весьма пикантном дельце, в некоем, на первый взгляд, не вполне пристойном поступке, в предприятии… [Булат Окуджава. Путешествие дилетантов (Из записок отставного поручика Амирана Амилахвари) (1971-1977)] [омонимия не снята]	294	298
дуло	дуло_noun	Жизнь его кончилась неожиданно: опершись о дуло винтовки, он по неосторожности выстрелил. [К. С. Бадигин. Секрет государственной важности (1974)] [омонимия не снята]	44	48
дуло	дуло_noun	Ведь и из опыта известно, что нарезное ружье стреляет дальше, нежели ружье, у которого дуло имеет поверхность гладкую». [Г. Прядильщиков. Образы, обогащающие язык и воображение // «Техника - молодежи», 1974] [омонимия не снята]	88	92
дуло	дуло_noun	Однажды ― было это во время войны, хотя и не на фронте, ― один из его знакомых, под банкой, конечно, или, как тогда говорили, вполсвиста, до того раздражился, что вытащил «ТТ», приставил дуло к голове Снегового и, сказавши: «А вот мы проверим!» [Аркадий Стругацкий, Борис Стругацкий. За миллиард лет до конца света (1974)] [омонимия не снята]	188	192
дуло	дуло_noun	Приседая, почти приплясывая, держа за дуло винтовку, надвигался он на Азина. [А. И. Алдан-Семенов. Красные и белые (1966-1973)] [омонимия не снята]	39	43
дуло	дуло_noun	Тени отделяются от стен домов, останавливают машину и, направив в окно дуло пистолета, шепотом спрашивают пароль. [Роман Кармен. Но пасаран! [Ч. 2] (1972)] [омонимия не снята]	72	76
дуло	дуло_noun	Раскаленный прут вонзился в тело. В упор нацелилось дуло пулемета. «Отречешься? [А. И. Липков. Живое сердце Павла Корчагина // «Советский экран», 1972] [омонимия не снята]	53	57
дуло	дуло_noun	А дедушка ― тот смотрит еще напряженнее, смотрит, как в дуло орудия. [Венедикт Ерофеев. Москва-Петушки (1970)] [омонимия не снята]	57	61
дуло	дуло_noun	Ружье за дуло схватил да как даст о березу! [Василий Белов. Бухтины вологодские завиральные (1969)] [омонимия не снята]	10	14
дуло	дуло_noun	Собрал от ружья все щепочки. Дуло там, накладку. Вижу ― щепочку к щепочке прикладывает. [Василий Белов. Бухтины вологодские завиральные (1969)] [омонимия не снята]	30	34
дуло	дуло_noun	― сказал он мрачно, направляя дуло на Юрия Евгеньевича. [Эльдар Рязанов, Эмиль Брагинский. Старики-разбойники (1966-1969)] [омонимия не снята]	31	35
дуло	дуло_noun	Когда Петруха, прыгнув с разбегу, ухватился за верх дувала, приоткрылась одна из ставень и показались огромные усы и дуло револьвера. [Валентин Ежов, Рустам Ибрагимбеков. Белое солнце пустыни (1969)] [омонимия не снята]	118	122
дуло	дуло_noun	Приставив дуло к заросшему подбородку растерявшегося от неожиданности бандита, Саид снял с его плеча и винтовку. [Валентин Ежов, Рустам Ибрагимбеков. Белое солнце пустыни (1969)] [омонимия не снята]	11	15
дуло	дуло_noun	Двое наверху, стараясь открыть крышку, сломали саблю и дуло карабина. [Валентин Ежов, Рустам Ибрагимбеков. Белое солнце пустыни (1969)] [омонимия не снята]	56	60
дуло	дуло_noun	И всю ночь беспокойно ворочалась Мышка; снилось ей, что из кустов медленно выдвигается дуло кулацкого ружья на беззащитно идущую по дороге Динку. [Валентина Осеева. Динка прощается с детством (1969)] [омонимия не снята]	88	92
дуло	дуло_noun	Набежавший Панди отталкивает его, приставляет дуло автомата к двери под ручкой и дает очередь. [Аркадий Стругацкий, Борис Стругацкий. Обитаемый остров (1967-1969)] [омонимия не снята]	47	51
дуло	дуло_noun	Господин ротмистр, держа пистолет у бедра, навел дуло на Мака. [Аркадий Стругацкий, Борис Стругацкий. Обитаемый остров (1967-1969)] [омонимия не снята]	50	54
дуло	дуло_noun	Спас меня мой вахтенный унтер-офицер, отведя дуло револьвера и сказав, что я приехал с Черного моря учиться в Минных Классах. [Владимир Успенский. «Мы шли на зарево...» (1969) // «Родина», 1996] [омонимия не снята]	46	50
дуло	дуло_noun	Но ни Лу, ни этот американец с итальянской фамилией ― Канелли ― не допускали мысли о том, что безоружного Мервиля не остановит направленное на него дуло револьвера. [Г. А. Газданов. Эвелина и ее друзья (1968)] [омонимия не снята]	149	153
дуло	дуло_noun	Ружье держал за ствол, два пальца закрывали дуло. [Василий Шукшин. Миль пардон, мадам! (1968)] [омонимия не снята]	45	49
дуло	дуло_noun	Я увидел за кустами каких-то людей и кинулся было к ним сказать, как я хорошо к ним отношусь, и мне было очень весело… и вдруг ― дуло винтовки. [Три часа каникул // «Вокруг света», 1968] [омонимия не снята]	130	134
дуло	дуло_noun	На уровне своей груди Полынов увидел пирамидальное дуло лайтинга. [Дмитрий Биленкин. Космический бог (1967)] [омонимия не снята]	52	56
дуло	дуло_noun	― воскликнул Полынов. Дуло лайтинга подтолкнуло его к выходу. Трясущиеся пассажиры и члены судовой команды были проворно выстроены вдоль стены коридора. [Дмитрий Биленкин. Космический бог (1967)] [омонимия не снята]	23	27
дуло	дуло_noun	В углу слабо шевельнулась фигура в черном, блеснуло дуло лайтинга. [Дмитрий Биленкин. Космический бог (1967)] [омонимия не снята]	53	57
дуло	дуло_noun	Широко расставив ноги, он небрежно поигрывал лайтингом, словно невзначай наводя дуло то на Полынова, то на Крис. [Дмитрий Биленкин. Космический бог (1967)] [омонимия не снята]	81	85
дуло	дуло_noun	Рослый детина пытался вогнать в рот дуло лайтинга. [Дмитрий Биленкин. Космический бог (1967)] [омонимия не снята]	37	41
дуло	дуло_noun	Крис медленно повернула к себе дуло пистолета, завороженно уставилась в черный зрачок. [Дмитрий Биленкин. Космический бог (1967)] [омонимия не снята]	32	36
дуло	дуло_noun	Он увидел привалившуюся к пульту Крис, увидел прыгающий в ее руке пистолет, увидел наставленное на него дуло… [Дмитрий Биленкин. Космический бог (1967)] [омонимия не снята]	105	109
дуло	дуло_noun	На пороге обернулся, приподняв левую руку в уровень плеч, положил на нее дуло нагана. [Сергей Залыгин. Соленая Падь (1967)] [омонимия не снята]	74	78
дуло	дуло_noun	Щербак смотрел в дуло пистолета, и страха на его лице не было. [Виктор Курочкин. На войне как на войне (1965)] [омонимия не снята]	18	22
дуло	дуло_noun	На дворе было зябко, неприютно ― из леса, Китатским распадком, шибко дуло, по улицам поселка мело сор, жухлый тополевый лист, доносило ветром далекий собачий брех. [Владимир Чивилихин. Про Клаву Иванову (1964)] [омонимия не снята]	70	74
дуло	дуло_noun	Вот поршень, давящий снизу, здесь клапан, открывающий дуло с нажатием гашетки и еще один поршень с разбрызгивателем. [И. А. Ефремов. Лезвие бритвы (1959-1963)] [омонимия не снята]	55	59
дуло	дуло_noun	Даярам выхватил подарок инженера Сешагирирао быстрее, чем полупьяный и ошарашенный ударом продюсер, направил дуло в его ненавистное лицо и нажал спуск. [И. А. Ефремов. Лезвие бритвы (1959-1963)] [омонимия не снята]	110	114
дуло	дуло_noun	Он что-то сказал мне отрывисто и приказательно, и дуло автомата дернулось и замерло у моего лба. [Константин Воробьев. Крик (1962)] [омонимия не снята]	51	55
дуло	дуло_noun	Саул перестал стрелять — кончились заряды — и уронил голову на руки. Горячее дуло скорчера задралось в небо. Вадим поглядел на покрытые копотью руки и голову Саула и ощутил огромную усталость. [Аркадий Стругацкий, Борис Стругацкий. Попытка к бегству (1962)] [омонимия не снята]	78	82
дуло	дуло_noun	И он вновь, как дуло миномета, наставил на меня свое черное блестящее темя. [Юрий Трифонов. Утоление жажды (1959-1962)] [омонимия не снята]	17	21
дуло	дуло_noun	Ну, я близехонько лег, чтобы уберечь тебя от зверя, а чтоб не заснуть, шею на дуло положил. [Александр Артемьев. Степан Безродный // «Огонек», 1961] [омонимия не снята]	79	83
дуло	дуло_noun	В глаза, в сердце мертвой пустотой глянуло дуло орудия. [Г. Я. Бакланов. Мертвые сраму не имут (1961)] [омонимия не снята]	44	48
дуло	дуло_noun	― и, направив дуло пулемета на призраки, нажал курок и стал засыпать лагерь пулеметным огнем. [А. И. Делианич. Вольфсберг-373 (1945-1960)] [омонимия не снята]	15	19
дуло	дуло_noun	И мгновенно вытащив из кармана здоровенный браунинг, направил его черное дуло на задрожавшего артиста. [Анатолий Мариенгоф. Мой век, мои друзья и подруги (1956-1960)] [омонимия не снята]	74	78
дуло	дуло_noun	Когда Муська что-нибудь выпаливала, рот у нее делался круглым и черным, как дуло охотничьего ружья. [Анатолий Мариенгоф. Мой век, мои друзья и подруги (1956-1960)] [омонимия не снята]	77	81
дуло	дуло_noun	Огненные собаки, ветер, свистящий и гудящий в дуло ружья, помещики в расстегнутых поддевках, мертвый волк на полу гостиной с оскаленными зубами и проливающий розовую кровь. [Ю. К. Олеша. Книга прощания (1930-1959)] [омонимия не снята]	47	51
дуло	дуло_noun	Ленька осторожно поправил револьвер, на всякий случай выпустив дуло под мышку. [Валентина Осеева. Динка (1959)] [омонимия не снята]	64	68
дуло	дуло_noun	Динка увидела приклад и дуло настоящего ружья… [Валентина Осеева. Динка (1959)] [омонимия не снята]	25	29
дуло	дуло_noun	Когда начался обстрел, Синцов и Баюков немножко потянули пулемет из амбразуры назад, на себя, чтобы случайным осколком не ударило в дуло, и сами присели пониже, на дно трубы, выложенное крепким огнеупорным кирпичом. [Константин Симонов. Живые и мертвые (1955-1959)] [омонимия не снята]	133	137
дуло	дуло_noun	Её длинное дуло откровенно вылезает из мешка, и пробираться через город с такой ношей довольно опасно. [А. И. Мусатов. Клава Назарова (1958)] [омонимия не снята]	12	16
дуло	дуло_noun	Две-три минуты работы ― дуло винтовки отделено от приклада, затвор вынут, и всё это аккуратно уложено в мешок с травой. [А. И. Мусатов. Клава Назарова (1958)] [омонимия не снята]	25	29
дуло	дуло_noun	Тот опешил, попятился испуганно, а Леонтьев все совал в его уже окровавленное лицо дуло автомата, забыв, что из него надо стрелять. [Г. Я. Бакланов. Южнее главного удара (1957)] [омонимия не снята]	84	88
дуло	дуло_noun	Быков поднял автомат, провел по прикладу рукавом, заглянул в дуло. [Аркадий Стругацкий, Борис Стругацкий. Страна багровых туч (1952-1957)] [омонимия не снята]	62	66
дуло	дуло_noun	― Семнадцать рублей, ― сказал Шутов и вдруг увидел, нет, скорее ощутил направленное на него дуло пистолета. [Д. Храбровицкий, В. Ведеев. По следу // «Огонек». № 40, 1956] [омонимия не снята]	93	97
дуло	дуло_noun	Это было так ― под ругань я вылезал с чердака, а возле слухового окна стоял один здоровила (тоже, небось, доктор), держал браунинг за дуло и ждал. [Ю. Домбровский. Рождение мыши (1951-1956)] [омонимия не снята]	135	139
дуло	дуло_noun	Он кричал, свистел, но неизвестный пер на него, прямо в круглое дуло русской винтовки ― вот он выстрелил и попал. [Ю. Домбровский. Рождение мыши (1951-1956)] [омонимия не снята]	65	69
дуло	дуло_noun	Умер французским сенатором и до конца своих дней считал, что был прав, наводя дуло пистолета на сердце Пушкина. [Владимир Смоленский. Воспоминания (1955)] [омонимия не снята]	79	83
дуло	дуло_noun	На охоте на уток, в лодке, он за дуло потянул ружье на себя, зацепил за что-то курком и заряд угодил ему в левую руку; разорвал сухожилие и несколько пальцев левой руки перестали сгибаться. [В. А. Маклаков. Из воспоминаний (1954)] [омонимия не снята]	34	38
дуло	дуло_noun	«Во время переѣзда в грузовом автомобилѣ студент в очках держал против моего виска браунинг, дуло котораго стукало мнѣ в голову на ухабах. [C. П. Мельгунов. Мартовскіе Дни 1917 года (1940-1954)] [омонимия не снята]	94	98
дуло	дуло_noun	Кое-что было лишь на «Петропавловскѣ», когда два матроса приставив дуло револьвера ко лбу командующаго Бахарева, грубо требовали оружіе офицеров, которое он от них взял и спрятал в свою каюту. [C. П. Мельгунов. Мартовскіе Дни 1917 года (1940-1954)] [омонимия не снята]	68	72
дуло	дуло_noun	Будущий партизан Денис Давыдов в своих воспоминаниях говорил, что уже в Тильзите между русскими и французами стоял призрак двенадцатого года «с штыком по дуло в крови», и он был далеко не одинок в этих своих настроениях. [Е. В. Тарле. Экспедиция адмирала Сенявина в Средиземное море (1805-1807) (1954)] [омонимия не снята]	155	159
дуло	дуло_noun	Дверь отворилась, кто-то быстрыми шагами вошел в каюту, остановился близехонько от него, и не успел Вестингауз поднять глаз, как навстречу ему устремилось дуло прехорошенького дамского револьвера и женский голос грозно произнес: [М. С. Шагинян. Месс-Менд, или Янки в Петрограде (1923-1924)] [омонимия не снята]	156	160
дуло	дуло_noun	Но, заглянув к нему, мы видим, что у него творится нечто совершенно таинственное: свет льется с потолка, один мистер Дот мирно похрапывает на постели, скрытой за ширмой, а другой Дот стоит перед забаррикадированной дверью, подняв рукав, из которого торчит револьверное дуло. [М. С. Шагинян. Месс-Менд, или Янки в Петрограде (1923-1924)] [омонимия не снята]	270	274
дуло	дуло_noun	Туск не заставил себя долго просить и наткнулся первым делом на живописную статую Дота, устремившую на него из пустого рукава револьверное дуло. [М. С. Шагинян. Месс-Менд, или Янки в Петрограде (1923-1924)] [омонимия не снята]	140	144
дуло	дуло_noun	Красноармеец, неподвижно стоявший у запасного выхода, спокойно опустил к ногам дуло своего ружья. [М. С. Шагинян. Месс-Менд, или Янки в Петрограде (1923-1924)] [омонимия не снята]	80	84
дуло	дуло_noun	Против плиты, чтобы скрыть свой след, при помощи длинной палки я прыгнул вниз, еще раз прыгнул, до первого кустика, и там притаился и утвердил хорошо на камнях дуло своей винтовки и локти. [М. М. Пришвин. На Дальнем Востоке (1930-1953)] [омонимия не снята]	161	165
дуло	дуло_noun	Несколько в стороне от линии, по которой двигался бродяга и шагах в ста позади его, из-за кустика выглядывало дуло винтовки, устремлённое непосредственно на Бермана. [И. Л. Солоневич. Две силы (1953)] [омонимия не снята]	111	115
дуло	дуло_noun	И как он ни был возбужден и утомлен, его намётанный глаз заметил, что из глубины рукава отца Петра выглядывает какое-то воронёное дуло. [И. Л. Солоневич. Две силы (1953)] [омонимия не снята]	131	135
дуло	дуло_noun	Он стоял, отвернув дуло орудия вправо, и бил по опушке леса, где грохотала наша батарея. [Михаил Бубеннов. Белая береза / части 1-2 (1942-1952)] [омонимия не снята]	20	24
дуло	дуло_noun	Маленький и весь черный, как трубочист, наводчик, с двумя треугольничками в петлицах, повернул дуло пушки вправо, прикинул поверх его глазом, ― и пушка сильно дернулась, будто хотела выскочить из своей позиции, обнесенной валом, и броситься на танк. [Михаил Бубеннов. Белая береза / части 1-2 (1942-1952)] [омонимия не снята]	96	100
дуло	дуло_noun	Ему казалось, что за стволами деревьев он уже видит чьи-то настороженные глаза, наведенное дуло пистолета, натянутый лук… [А. И. Пантелеев. Ленька Пантелеев (1938-1952)] [омонимия не снята]	92	96
дуло	дуло_noun	Бернардито поднял голову, заметил пещеру, пистолетное дуло и прищуренный глаз Джакомо Грелли. [Роберт Штильмарк. Наследник из Калькутты (1950-1951)] [омонимия не снята]	55	59
дуло	дуло_noun	Не успел он опомниться от падения, как увидел перед самым носом дуло пистолета. [Роберт Штильмарк. Наследник из Калькутты (1950-1951)] [омонимия не снята]	65	69
дуло	дуло_noun	― Извольте, ― отвечал гость с готовностью, и мистер Айвенс Брендон увидел у самых своих глаз пистолетное дуло. [Роберт Штильмарк. Наследник из Калькутты (1950-1951)] [омонимия не снята]	106	110
дуло	дуло_noun	В лицо Грабовскому ударил свет карманного фонаря, и он увидел направленное на его лицо дуло револьвера. [Н. Н. Шпанов. «Медвежатник» (1935-1950)] [омонимия не снята]	88	92
дуло	дуло_noun	― и вижу, что ружье у него открыто, дуло болтается, сам дядя ищет что-то по карманам, кругом себя, а отец лежит на спине, не шевелясь. [Е. А. Гагарин. Поездка на святки (1945-1948)] [омонимия не снята]	37	41
дуло	дуло_noun	Я говорю, а поручик наводит на меня наган, дуло блещет. [А. В. Туркул, И. С. Лукаш. Дроздовцы в огне (1937-1948)] [омонимия не снята]	44	48
дуло	дуло_noun	Он заметался по двору, потом всунул дуло револьвера в рот и выстрелил. [Г. М. Марков. Строговы. Кн. 2 (1936-1948)] [омонимия не снята]	37	41
дуло	дуло_noun	Проделав все это, он к чему-то заглянул в дуло вороненого маузера и слегка потряс им, точно взвешивая на руке. [Г. М. Марков. Строговы. Кн. 2 (1936-1948)] [омонимия не снята]	43	47
дуло	дуло_noun	Затем дуло пулемета ровной линией прошло по вагонам. [Д. Н. Медведев. Сильные духом (Это было под Ровно) (1948)] [омонимия не снята]	7	11
дуло	дуло_noun	Ее сапожки вошли в дуло, ― кто-то ахнул, ― она исчезла в дуле с головой. [М. А. Алданов. Истоки. Части 1-8 (1942-1946)] [омонимия не снята]	20	24
дуло	дуло_noun	Орудие в башне туда-сюда дуло водит, палит, аккуратненько немцам порции выдает. [Л. А. Кассиль. Огнеопасный груз (1945)] [омонимия не снята]	26	30
дуло	дуло_noun	Засыпанные в дуло, запыженные паклей, а то сырыми тряпками, осколки летели с устрашающим воем и визгом. [В. Я. Шишков. Емельян Пугачев. Книга вторая. Ч. 1-2 (1939-1945)] [омонимия не снята]	14	18
дуло	дуло_noun	― Вместях, батюшка, как есть вместях, ― ответил старик, оглаживая лоснящееся дуло медной пушки. [В. Я. Шишков. Емельян Пугачев. Книга вторая. Ч. 3 (1939-1945)] [омонимия не снята]	78	82
дуло	дуло_noun	Пушкари, в натуг работая, повернули забитую ядром пушку, Носов направил дуло, куда надо, Пугачёв проверил, сказал: «Так» и звонко крикнул: [В. Я. Шишков. Емельян Пугачев. Книга вторая. Ч. 3 (1939-1945)] [омонимия не снята]	73	77
дуло	дуло_noun	Где, когда, в какой армии бывали такие беззаветно преданные своей родине герои, как Зоя Космодемьянская, как Сосновский и Матросов, загородившие своим телом дуло пулемета, чтобы дать возможность своим подразделениям выполнить задания?! [В. Янов. Великий русский народ // Журнал Московской Патриархии, № 08, 1945] [омонимия не снята]	158	162
дуло	дуло_noun	И, наконец, повсюду из-за сосен, во всей красе, плечо к плечу как на параде, уставя перед собой ружья со всунутыми в дуло багинетами, вышли гвардейские роты Шлиппенбаха. [А. Н. Толстой. Петр Первый. Книга третья (1944)] [омонимия не снята]	118	122
дуло	дуло_noun	– по-литовски и по-русски крикнул выкатившийся в сени бандит, ткнув дуло винтовки в грудь Сергея. [Константин Воробьев. Это мы, Господи!. (1943)] [омонимия не снята]	69	73
дуло	дуло_noun	Дуло браунинга сычиным глазом уставилось в лоб Сергея. [Константин Воробьев. Это мы, Господи!. (1943)] [омонимия не снята]	1	5
дуло	дуло_noun	Другой телом своим закрывал дуло пулемета, чтобы спасти своих товарищей. [Н. К. Рерих. Листы дневника (1943)] [омонимия не снята]	29	33
дуло	дуло_noun	Уж один рисунок, изображающий человека с гордым, строгим лицом, жестом спокойного самоотречения прикладывающего к бледному и благородному лбу дуло пистолета, говорит мне о многом. [А. И. Батюто. Дневник (1942)] [омонимия не снята]	143	147
дуло	дуло_noun	Не теряя ни одного мгновенья, он выстрелил туда, куда пришлось дуло пистолета, в левый бок фашиста ― и тут же почувствовал себя свободно: враг сполз с него совсем, он же отодвинулся по снегу в сторону и сел, не имея сил подняться на ноги. [С. Н. Сергеев-Ценский. В снегах (1941)] [омонимия не снята]	64	68
дуло	дуло_noun	Пушку выдернули из песка, и она уже стояла на бугре, криво завалясь, опустив дуло. [А. Н. Толстой. Хождение по мукам/ Книга третья. Хмурое утро (1941)] [омонимия не снята]	78	82
дуло	дуло_noun	Когда холодное дуло К виску горячему приставлю, Что думать я себя заставлю? [митрополит Евлогий (Георгиевский), Т. Манухина (литературная запись). Путь моей жизни (1935-1940)] [омонимия не снята]	16	20
дуло	дуло_noun	― приказывает провизору чубатый и сует ему в ухо дуло нагана. [В. П. Беляев. Старая крепость (1937-1940)] [омонимия не снята]	50	54
дуло	дуло_noun	― То-то, ― сказал Марущак и хлопнул меня по ноге. Ладонь его задела дуло пистолета. Марущак прикоснулся к нему через брюки еще раз и спросил: ― А где ты пугач этот достал? [В. П. Беляев. Старая крепость (1937-1940)] [омонимия не снята]	69	73
дуло	дуло_noun	Засуну дуло в рот да как пальну! [В. П. Беляев. Старая крепость (1937-1940)] [омонимия не снята]	8	12
дуло	дуло_noun	Колесо не колесо, дуло не дуло, Бог знает, что такое. [Л. К. Чуковская. Софья Петровна (1939-1940)] [омонимия не снята]	19	23
дуло	дуло_noun	Так и представляется мне рот Татьяниного муженька, раззявленный, как пушечное дуло. [М. А. Шолохов. Тихий Дон. Книга первая (1928-1940)] [омонимия не снята]	79	83
дуло	дуло_noun	Григорий коротко допрашивал взятого в плен командира в кубанке, тыча в разбитый рот ему дуло нагана: [М. А. Шолохов. Тихий Дон. Книга третья (1928-1940)] [омонимия не снята]	89	93
дуло	дуло_noun	― Казак шагнул к Григорию, в тусклом свете керосиновой лампочки в руке его матово блеснуло дуло нагана: [М. А. Шолохов. Тихий Дон. Книга четвёртая (1928-1940)] [омонимия не снята]	92	96
дуло	дуло_noun	Он еще несколько минут лежал под плетнем, посматривая на дом, и каким-то размеренным, механическим движением счищал прилипшую к коленям грязь, а потом встал, тяжело перелез через плетень и, опустив дуло нагана, пошел к дому. [М. А. Шолохов. Тихий Дон. Книга четвёртая (1928-1940)] [омонимия не снята]	199	203
дуло	дуло_noun	Майданин взял винтовку, привычным движением вынул замок и, направив дуло на тусклый свет умирающего дня, несколько мгновений смотрел туда. [В. В. Шульгин. Саперный бунт: Воспоминания 1907 года (1920-1940)] [омонимия не снята]	69	73
дуло	дуло_noun	Затем подняв пистолет и нажимая кнопку на нем, начал описывать им против себя дуги медленно, почти незаметно для глаза опуская дуло все ниже и ниже… [Григорий Адамов. Тайна двух океанов (1939)] [омонимия не снята]	128	132
дуло	дуло_noun	Павлик тихо, сам не сознавая этого, смеялся и упоенно водил зигзагами дуло пистолета справа налево, слева направо, все дальше и дальше от скалы. [Григорий Адамов. Тайна двух океанов (1939)] [омонимия не снята]	71	75
дуло	дуло_noun	Дуло пистолета оказалось как раз против панцирной груди краба. [Григорий Адамов. Тайна двух океанов (1939)] [омонимия не снята]	1	5
дуло	дуло_noun	Павлик повернул дуло против новых набегающих врагов, и, не успев приблизиться к нему, словно придавленные невидимой силой, они покорно и тихо падали перед ним на колени, чтобы уже больше не встать. [Григорий Адамов. Тайна двух океанов (1939)] [омонимия не снята]	17	21
дуло	дуло_noun	Понимаю, конечно: всех их мне одному не забрать, людей вызывать надо… Дуло вверх ― и бац, бац… Услышат, думаю, прибегут… А как же еще, думаю, вызвать к себе подмогу? [Л. Овалов (Л. С. Шаповалов). Рассказы майора Пронина (1939)] [омонимия не снята]	71	75
дуло	дуло_noun	― Батя! Опустил старик дуло… Подбегаю к ним. [Л. Овалов (Л. С. Шаповалов). Рассказы майора Пронина (1939)] [омонимия не снята]	24	28
дуло	дуло_noun	Щелкнул выстрел, ирландец упал, офицер-палач, убив ирландца, опустил дуло дымившегося пистолета. [В. Я. Шишков. Емельян Пугачев. Книга первая. Ч. 1-2 (1934-1939)] [омонимия не снята]	70	74
