word,word_id,sent,start,stop
дуло,дуло_noun,"Медведем набежавший поручик, врастая сапогами в изодранный сизый снег, качнул длинным взмахом приклад: ударил, как будто швырнул лопату земли, ― мокрый хруст заглушил на миг торопливые ломкие выстрелы; дуло винтовки врубилось под ложечку, выстрелило из спины липко-красное жало штыка…",203,207
дуло,дуло_noun,"Кирнос, выхватив пистолет, направил его в морду лошади и так сморщился, побелев лицом, как будто в него самого направили вороненое дуло.",132,136
дуло,дуло_noun,Через секунду я увидел направленное на меня дуло пистолета. ,45,49
дуло,дуло_noun,"Дуло было маленькое, крошечная дырочка, почти незаметная в полутьме. ",1,5
дуло,дуло_noun,"Круглое дуло, высунувшееся при этом, глянуло как-то одновременно и неправдашно, киношно, но и вполне реально: вот через эту металлическую трубочку вылетит кусок металла и ударит в мое сердце, и я перестану быть. ",9,13
дуло,дуло_noun,"Раскрыв находившийся тут же футляр, Лукин вытащил из него и привинтил к казенной части ружья толстый, заканчивающийся упором стержень, навернул на дуло круглую коробку глушителя и закрепил винтом оптический прицел. ",148,152
дуло,дуло_noun,"Собрав ее, навернул на дуло круглую коробку глушителя, вложил в укороченный магазин три патрона. ",24,28
дуло,дуло_noun,"Ткнувшись в снег, Меченый быстро вскочил, но… на него смотрело дуло пистолета. ",64,68
дуло,дуло_noun,"― Фан стал, будто дразня, водить пистолетом, направляя дуло то в грудь Савелию, то в голову, получая удовольствие от того, что Савелий наблюдает за ним с некоторым напряжением. ",56,60
дуло,дуло_noun,"Я выбрал себе «Тигр» ― так было написано на деревянной бирке, повешенной прямо на орудийное дуло.",93,97
дуло,дуло_noun,"Такая странная, не Мотина, улыбка с поджатыми до белизны губами, с глазами в упор, как это дуло.",92,96
дуло,дуло_noun,"Он подошел к столу, вытянул руку и уткнул дуло пистолета мне в лоб. ",43,47
дуло,дуло_noun,"― хрипло сказал он, наставив дуло на меня. ",30,34
дуло,дуло_noun,"Бомбар со сведенными на переносице зрачками сел, хрустнув позвоночником, и Аравиль живо приставил к его виску дуло.",111,115
дуло,дуло_noun,"― Это будет дуло, ― сказала мама и засмеялась. ",13,17
дуло,дуло_noun,"Может быть, даже не стрелять научился, просто высовывать дуло из окопа и дергать за курок ― а в это время где-то на линии полета пули скакал великолепный Карл Двенадцатый на специальной королевской лошади. ",58,62
дуло,дуло_noun,"Пехота уважительно примолкла, да и огневые точки переднего края одна за другой стали смущенно свертывать стрельбу; рявкнув на всю округу отлаженным залпом, редкостные орудия (знатоки уверяли, что в дуло их может запросто влезть человек! ",199,203
дуло,дуло_noun,"Корней Аркадьевич, в пояснице словно бы перешибленный стягом, оперся на дуло винтовки: ",73,77
дуло,дуло_noun,"Заряжалось оно очень просто: надо было через дуло весь ствол забить дробинками и начинать стрелять, не опуская ружья, ― щелк-щелк-щелк, пока ствол не оказывался пустым. ",46,50
дуло,дуло_noun,"Лакоба вытащил из кобуры пистолет и, осторожно опустив дуло, взвел курок. ",56,60
дуло,дуло_noun,"Но уже в тот же период солдат, имевших ручницы или мушкеты, начали снабжать еще ножами и кинжалами с круглыми и относительно узкими рукоятками, которые можно было вставлять в дуло, превращая огнестрельное оружие в колющее.",176,180
дуло,дуло_noun,Он похлопал по стволу самодельную пушку и заглянул в ее дуло. ,57,61
дуло,дуло_noun,― приказал он и полез ногами в дуло. ,32,36
дуло,дуло_noun,"И все равно, она словно видела, как ведут его со связанными руками, ставят на краю ямы, наводят дуло… ",97,101
дуло,дуло_noun,"И поневоле начинаешь шевелиться проворнее, чтобы не терять попусту времени: кубометры урока как наведенное на тебя дуло пистолета. ",116,120
дуло,дуло_noun,"Сегодня мы все можем увидеть, как, продрав бумажку, на которой нарисован вейсманистско-морганистский голубок, высунулось черное орудийное дуло империализма, не брезгающего ничем для того, чтобы подорвать, дискредитировать советскую науку, оплевать достижения наших ученых. ",139,143
дуло,дуло_noun,"Только униформист все отлично понял и уже сунул дуло брандспойта сквозь решетку, чтобы мощной струей отогнать обнаглевшего хищника.",49,53
дуло,дуло_noun,"― напялено праздничное белое капроновое платье с голубыми бантиками на рукавах, которое обтягивало Манечку, как наволочка подушку, а поверх платья ― красный с синими горохами передник с большим карманом, из которого торчало дуло пластмассового револьвера. ",225,229
дуло,дуло_noun,"Не в дуло приятельского пистолета ему отныне заглядывать, ― очевидно, так, ― смотреть бестрепетно в жерла правительственных пушек. ",6,10
дуло,дуло_noun,"Дуло винтовки у меня действительно было заткнуто, чтобы в ствол не набивалась пыль. ",1,5
дуло,дуло_noun,"Хватаю в левую руку заряженную винтовку под мышку, большой палец кладу на дуло, в правую беру две и несу в угол, где рогачи стоят. ",75,79
дуло,дуло_noun,"Гуж решительно рванул что-то из-под полы полушубка, и не успела она опомниться, как в ее грудь против сердца уперлось черное, без мушки дуло. ",137,141
дуло,дуло_noun,"Давай, и все. И дуло под нос. Взял бы, но гужи у меня слабые, я и говорю, мол, вот, рваные гужи… ",17,21
дуло,дуло_noun,"Недосека скромно опустился на скамью, вздохнул, обеими руками оперся на дуло винтовки с заметно расколотым вдоль прикладом. ",73,77
дуло,дуло_noun,"― думал Петрок, в оцепенении глядя на тускло отсвечивающее дуло нагана, которое заметно покачивалось в трех шагах от него. ",60,64
дуло,дуло_noun,"И в наступившей сразу тишине произнес, легко отводя рукой дуло автомата: ",59,63
дуло,дуло_noun,"Он посмотрел в глазок и крикнул: ― Агеев, хезай в дуло и ложись! Иначе финтилей под глаз навешу!",51,55
дуло,дуло_noun,"И вот приговор, который герой выносит себе, герой и, разумеется, писатель; Кавдын дает ружье в руки ребенка и сам становится под дуло.",130,134
дуло,дуло_noun,"А Левша в своей молчаливой скромности все мотал на ус, а взглянув, к примеру, на старые ружья, сунул палец в дуло, ощупал. ",110,114
дуло,дуло_noun,"Но, к сожалению, после каждой стрельбы полагается чистить дуло орудийного ствола, а это занятие тяжелое, хлопотливое, надоедливое, и мы его терпеть не можем. ",59,63
дуло,дуло_noun,"Со стороны оперного театра спускались одинокие прохожие, возле горсовета не было ни души, дежурный милиционер, видимо, находился внутри, неподвижно, как в музее, маячила пушка с английского корабля «Тигр», черное дуло смотрело в море, Иона Овсеич с Лялей прошли вперед и остановились подле ограды над обрывом. ",214,218
дуло,дуло_noun,"Она не заметила, как тихо, будто сама по себе откинулась створка окна и оттуда выглянуло черное дуло. ",97,101
дуло,дуло_noun,"Мужчина посмотрел на Кольку холодно, жестко, и цвет его глаз был такой же стальной, как дуло его ружья, направленного на Кольку.",89,93
дуло,дуло_noun,― Каждый по очереди приставляет дуло к виску и спускает курок. ,33,37
дуло,дуло_noun,"Когда я открыл глаза, я увидел направленное на меня дуло револьвера.",53,57
дуло,дуло_noun,"К пяти ― рассвет наставил свое дуло, Туман упал, и воровская ночь Вслед за тобой за угол завернула. ",32,36
дуло,дуло_noun,"Почетная задача постоянно держать дуло этой винтовки у виска заключенных врагов народа возложена на службу ВОХР, в которую вступают самые сознательные и классово безупречные из зачисленных в запас воинов Красной Армии. ",35,39
дуло,дуло_noun,"Я увидела направленное на меня трясущееся дуло винтовки и по отчаянному лицу часового поняла, что он действительно выстрелит. ",43,47
дуло,дуло_noun,"Падая от удара, постовой потянул его за собой и, уже лежа, изловчился выхватить из кобуры пистолет, приставил дуло к ребрам грабителя и нажал спусковой крючок. ",111,115
дуло,дуло_noun,") Небось как увидит дуло пистолета, сам за другой схватится. ",21,25
дуло,дуло_noun,"― Да так, настоящее ружье, дуло есть, приклад. ",28,32
дуло,дуло_noun,"Солдат, зная, что пистолет без обоймы, приставил дуло к виску, хитро подмигнув нам, со словами: «Эх, жить надоело» ― нажал на спусковой крючок. ",50,54
дуло,дуло_noun,"[Майор, муж] (Расстегивает кобуру, вынимает пистолет, берет пистолет за дуло в правую руку и поднимает над головой для удара. ",73,77
дуло,дуло_noun,"Темен жребий русского поэта: Неисповедимый рок ведет Пушкина под дуло пистолета, Достоевского на эшафот. ",66,70
дуло,дуло_noun,Из-за поворота на него здоровенный гитлеровец. Карабин за дуло держит. В окопе узко.,59,63
дуло,дуло_noun,"Отрыли однажды даже пушку. В ее дуло свободно пролезал кулак. Оказалось, что на этом поле более трехсот лет назад сошлись войска крестьянского вождя Ивана Болотникова и боярина Шуйского. ",33,37
дуло,дуло_noun,"Затем, доведенный до исступления хандрой, самокопанием и капризом немедленно удалиться на необитаемый остров в компании с юной соблазнительницей, он принялся сам фантазировать, и ему взбрела в голову восхитительная кавалергардская идея нагрянуть в осиротевший дом к госпоже Тучковой и, уперев дуло пистолета в ее горячую грудь, принудить ее быть соучастницей в одном щекотливом деле, в весьма пикантном дельце, в некоем, на первый взгляд, не вполне пристойном поступке, в предприятии… ",294,298
дуло,дуло_noun,"Жизнь его кончилась неожиданно: опершись о дуло винтовки, он по неосторожности выстрелил.",44,48
дуло,дуло_noun,"Ведь и из опыта известно, что нарезное ружье стреляет дальше, нежели ружье, у которого дуло имеет поверхность гладкую». ",88,92
дуло,дуло_noun,"Однажды ― было это во время войны, хотя и не на фронте, ― один из его знакомых, под банкой, конечно, или, как тогда говорили, вполсвиста, до того раздражился, что вытащил «ТТ», приставил дуло к голове Снегового и, сказавши: «А вот мы проверим!» ",188,192
дуло,дуло_noun,"Приседая, почти приплясывая, держа за дуло винтовку, надвигался он на Азина. ",39,43
дуло,дуло_noun,"Тени отделяются от стен домов, останавливают машину и, направив в окно дуло пистолета, шепотом спрашивают пароль. ",72,76
дуло,дуло_noun,Раскаленный прут вонзился в тело. В упор нацелилось дуло пулемета. «Отречешься? ,53,57
дуло,дуло_noun,"А дедушка ― тот смотрит еще напряженнее, смотрит, как в дуло орудия. ",57,61
дуло,дуло_noun,Ружье за дуло схватил да как даст о березу! ,10,14
дуло,дуло_noun,"Собрал от ружья все щепочки. Дуло там, накладку. Вижу ― щепочку к щепочке прикладывает.",30,34
дуло,дуло_noun,"― сказал он мрачно, направляя дуло на Юрия Евгеньевича. ",31,35
дуло,дуло_noun,"Когда Петруха, прыгнув с разбегу, ухватился за верх дувала, приоткрылась одна из ставень и показались огромные усы и дуло револьвера. ",118,122
дуло,дуло_noun,"Приставив дуло к заросшему подбородку растерявшегося от неожиданности бандита, Саид снял с его плеча и винтовку.",11,15
дуло,дуло_noun,"Двое наверху, стараясь открыть крышку, сломали саблю и дуло карабина.",56,60
дуло,дуло_noun,"И всю ночь беспокойно ворочалась Мышка; снилось ей, что из кустов медленно выдвигается дуло кулацкого ружья на беззащитно идущую по дороге Динку. ",88,92
дуло,дуло_noun,"Набежавший Панди отталкивает его, приставляет дуло автомата к двери под ручкой и дает очередь. ",47,51
дуло,дуло_noun,"Господин ротмистр, держа пистолет у бедра, навел дуло на Мака. ",50,54
дуло,дуло_noun,"Спас меня мой вахтенный унтер-офицер, отведя дуло револьвера и сказав, что я приехал с Черного моря учиться в Минных Классах.",46,50
дуло,дуло_noun,"Но ни Лу, ни этот американец с итальянской фамилией ― Канелли ― не допускали мысли о том, что безоружного Мервиля не остановит направленное на него дуло револьвера. ",149,153
дуло,дуло_noun,"Ружье держал за ствол, два пальца закрывали дуло.",45,49
дуло,дуло_noun,"Я увидел за кустами каких-то людей и кинулся было к ним сказать, как я хорошо к ним отношусь, и мне было очень весело… и вдруг ― дуло винтовки. ",130,134
дуло,дуло_noun,На уровне своей груди Полынов увидел пирамидальное дуло лайтинга.,52,56
дуло,дуло_noun,― воскликнул Полынов. Дуло лайтинга подтолкнуло его к выходу. Трясущиеся пассажиры и члены судовой команды были проворно выстроены вдоль стены коридора. ,23,27
дуло,дуло_noun,"В углу слабо шевельнулась фигура в черном, блеснуло дуло лайтинга. ",53,57
дуло,дуло_noun,"Широко расставив ноги, он небрежно поигрывал лайтингом, словно невзначай наводя дуло то на Полынова, то на Крис.",81,85
дуло,дуло_noun,Рослый детина пытался вогнать в рот дуло лайтинга. ,37,41
дуло,дуло_noun,"Крис медленно повернула к себе дуло пистолета, завороженно уставилась в черный зрачок. ",32,36
дуло,дуло_noun,"Он увидел привалившуюся к пульту Крис, увидел прыгающий в ее руке пистолет, увидел наставленное на него дуло… ",105,109
дуло,дуло_noun,"На пороге обернулся, приподняв левую руку в уровень плеч, положил на нее дуло нагана. ",74,78
дуло,дуло_noun,"Щербак смотрел в дуло пистолета, и страха на его лице не было. ",18,22
дуло,дуло_noun,"На дворе было зябко, неприютно ― из леса, Китатским распадком, шибко дуло, по улицам поселка мело сор, жухлый тополевый лист, доносило ветром далекий собачий брех. ",70,74
дуло,дуло_noun,"Вот поршень, давящий снизу, здесь клапан, открывающий дуло с нажатием гашетки и еще один поршень с разбрызгивателем. ",55,59
дуло,дуло_noun,"Даярам выхватил подарок инженера Сешагирирао быстрее, чем полупьяный и ошарашенный ударом продюсер, направил дуло в его ненавистное лицо и нажал спуск. ",110,114
дуло,дуло_noun,"Он что-то сказал мне отрывисто и приказательно, и дуло автомата дернулось и замерло у моего лба. ",51,55
дуло,дуло_noun,Саул перестал стрелять — кончились заряды — и уронил голову на руки. Горячее дуло скорчера задралось в небо. Вадим поглядел на покрытые копотью руки и голову Саула и ощутил огромную усталость. ,78,82
дуло,дуло_noun,"И он вновь, как дуло миномета, наставил на меня свое черное блестящее темя. ",17,21
дуло,дуло_noun,"Ну, я близехонько лег, чтобы уберечь тебя от зверя, а чтоб не заснуть, шею на дуло положил.",79,83
дуло,дуло_noun,"В глаза, в сердце мертвой пустотой глянуло дуло орудия. ",44,48
дуло,дуло_noun,"― и, направив дуло пулемета на призраки, нажал курок и стал засыпать лагерь пулеметным огнем. ",15,19
дуло,дуло_noun,"И мгновенно вытащив из кармана здоровенный браунинг, направил его черное дуло на задрожавшего артиста.",74,78
дуло,дуло_noun,"Когда Муська что-нибудь выпаливала, рот у нее делался круглым и черным, как дуло охотничьего ружья. ",77,81
дуло,дуло_noun,"Огненные собаки, ветер, свистящий и гудящий в дуло ружья, помещики в расстегнутых поддевках, мертвый волк на полу гостиной с оскаленными зубами и проливающий розовую кровь. ",47,51
дуло,дуло_noun,"Ленька осторожно поправил револьвер, на всякий случай выпустив дуло под мышку. ",64,68
дуло,дуло_noun,Динка увидела приклад и дуло настоящего ружья… ,25,29
дуло,дуло_noun,"Когда начался обстрел, Синцов и Баюков немножко потянули пулемет из амбразуры назад, на себя, чтобы случайным осколком не ударило в дуло, и сами присели пониже, на дно трубы, выложенное крепким огнеупорным кирпичом. ",133,137
дуло,дуло_noun,"Её длинное дуло откровенно вылезает из мешка, и пробираться через город с такой ношей довольно опасно. ",12,16
дуло,дуло_noun,"Две-три минуты работы ― дуло винтовки отделено от приклада, затвор вынут, и всё это аккуратно уложено в мешок с травой. ",25,29
дуло,дуло_noun,"Тот опешил, попятился испуганно, а Леонтьев все совал в его уже окровавленное лицо дуло автомата, забыв, что из него надо стрелять. ",84,88
дуло,дуло_noun,"Быков поднял автомат, провел по прикладу рукавом, заглянул в дуло.",62,66
дуло,дуло_noun,"― Семнадцать рублей, ― сказал Шутов и вдруг увидел, нет, скорее ощутил направленное на него дуло пистолета.",93,97
дуло,дуло_noun,"Это было так ― под ругань я вылезал с чердака, а возле слухового окна стоял один здоровила (тоже, небось, доктор), держал браунинг за дуло и ждал. ",135,139
дуло,дуло_noun,"Он кричал, свистел, но неизвестный пер на него, прямо в круглое дуло русской винтовки ― вот он выстрелил и попал. ",65,69
дуло,дуло_noun,"Умер французским сенатором и до конца своих дней считал, что был прав, наводя дуло пистолета на сердце Пушкина. ",79,83
дуло,дуло_noun,"На охоте на уток, в лодке, он за дуло потянул ружье на себя, зацепил за что-то курком и заряд угодил ему в левую руку; разорвал сухожилие и несколько пальцев левой руки перестали сгибаться. ",34,38
дуло,дуло_noun,"«Во время переѣзда в грузовом автомобилѣ студент в очках держал против моего виска браунинг, дуло котораго стукало мнѣ в голову на ухабах.",94,98
дуло,дуло_noun,"Кое-что было лишь на «Петропавловскѣ», когда два матроса приставив дуло револьвера ко лбу командующаго Бахарева, грубо требовали оружіе офицеров, которое он от них взял и спрятал в свою каюту. ",68,72
дуло,дуло_noun,"Будущий партизан Денис Давыдов в своих воспоминаниях говорил, что уже в Тильзите между русскими и французами стоял призрак двенадцатого года «с штыком по дуло в крови», и он был далеко не одинок в этих своих настроениях. ",155,159
дуло,дуло_noun,"Дверь отворилась, кто-то быстрыми шагами вошел в каюту, остановился близехонько от него, и не успел Вестингауз поднять глаз, как навстречу ему устремилось дуло прехорошенького дамского револьвера и женский голос грозно произнес: ",156,160
дуло,дуло_noun,"Но, заглянув к нему, мы видим, что у него творится нечто совершенно таинственное: свет льется с потолка, один мистер Дот мирно похрапывает на постели, скрытой за ширмой, а другой Дот стоит перед забаррикадированной дверью, подняв рукав, из которого торчит револьверное дуло.",270,274
дуло,дуло_noun,"Туск не заставил себя долго просить и наткнулся первым делом на живописную статую Дота, устремившую на него из пустого рукава револьверное дуло. ",140,144
дуло,дуло_noun,"Красноармеец, неподвижно стоявший у запасного выхода, спокойно опустил к ногам дуло своего ружья. ",80,84
дуло,дуло_noun,"Против плиты, чтобы скрыть свой след, при помощи длинной палки я прыгнул вниз, еще раз прыгнул, до первого кустика, и там притаился и утвердил хорошо на камнях дуло своей винтовки и локти. ",161,165
дуло,дуло_noun,"Несколько в стороне от линии, по которой двигался бродяга и шагах в ста позади его, из-за кустика выглядывало дуло винтовки, устремлённое непосредственно на Бермана. ",111,115
дуло,дуло_noun,"И как он ни был возбужден и утомлен, его намётанный глаз заметил, что из глубины рукава отца Петра выглядывает какое-то воронёное дуло. ",131,135
дуло,дуло_noun,"Он стоял, отвернув дуло орудия вправо, и бил по опушке леса, где грохотала наша батарея. ",20,24
дуло,дуло_noun,"Маленький и весь черный, как трубочист, наводчик, с двумя треугольничками в петлицах, повернул дуло пушки вправо, прикинул поверх его глазом, ― и пушка сильно дернулась, будто хотела выскочить из своей позиции, обнесенной валом, и броситься на танк. ",96,100
дуло,дуло_noun,"Ему казалось, что за стволами деревьев он уже видит чьи-то настороженные глаза, наведенное дуло пистолета, натянутый лук… ",92,96
дуло,дуло_noun,"Бернардито поднял голову, заметил пещеру, пистолетное дуло и прищуренный глаз Джакомо Грелли.",55,59
дуло,дуло_noun,"Не успел он опомниться от падения, как увидел перед самым носом дуло пистолета. ",65,69
дуло,дуло_noun,"― Извольте, ― отвечал гость с готовностью, и мистер Айвенс Брендон увидел у самых своих глаз пистолетное дуло. ",106,110
дуло,дуло_noun,"В лицо Грабовскому ударил свет карманного фонаря, и он увидел направленное на его лицо дуло револьвера. ",88,92
дуло,дуло_noun,"― и вижу, что ружье у него открыто, дуло болтается, сам дядя ищет что-то по карманам, кругом себя, а отец лежит на спине, не шевелясь.",37,41
дуло,дуло_noun,"Я говорю, а поручик наводит на меня наган, дуло блещет. ",44,48
дуло,дуло_noun,"Он заметался по двору, потом всунул дуло револьвера в рот и выстрелил. ",37,41
дуло,дуло_noun,"Проделав все это, он к чему-то заглянул в дуло вороненого маузера и слегка потряс им, точно взвешивая на руке.",43,47
дуло,дуло_noun,Затем дуло пулемета ровной линией прошло по вагонам. ,7,11
дуло,дуло_noun,"Ее сапожки вошли в дуло, ― кто-то ахнул, ― она исчезла в дуле с головой. ",20,24
дуло,дуло_noun,"Орудие в башне туда-сюда дуло водит, палит, аккуратненько немцам порции выдает. ",26,30
дуло,дуло_noun,"Засыпанные в дуло, запыженные паклей, а то сырыми тряпками, осколки летели с устрашающим воем и визгом. ",14,18
дуло,дуло_noun,"― Вместях, батюшка, как есть вместях, ― ответил старик, оглаживая лоснящееся дуло медной пушки. ",78,82
дуло,дуло_noun,"Пушкари, в натуг работая, повернули забитую ядром пушку, Носов направил дуло, куда надо, Пугачёв проверил, сказал: «Так» и звонко крикнул: ",73,77
дуло,дуло_noun,"Где, когда, в какой армии бывали такие беззаветно преданные своей родине герои, как Зоя Космодемьянская, как Сосновский и Матросов, загородившие своим телом дуло пулемета, чтобы дать возможность своим подразделениям выполнить задания?! ",158,162
дуло,дуло_noun,"И, наконец, повсюду из-за сосен, во всей красе, плечо к плечу как на параде, уставя перед собой ружья со всунутыми в дуло багинетами, вышли гвардейские роты Шлиппенбаха.",118,122
дуло,дуло_noun,"– по-литовски и по-русски крикнул выкатившийся в сени бандит, ткнув дуло винтовки в грудь Сергея.",69,73
дуло,дуло_noun,Дуло браунинга сычиным глазом уставилось в лоб Сергея. ,1,5
дуло,дуло_noun,"Другой телом своим закрывал дуло пулемета, чтобы спасти своих товарищей. ",29,33
дуло,дуло_noun,"Уж один рисунок, изображающий человека с гордым, строгим лицом, жестом спокойного самоотречения прикладывающего к бледному и благородному лбу дуло пистолета, говорит мне о многом. ",143,147
дуло,дуло_noun,"Не теряя ни одного мгновенья, он выстрелил туда, куда пришлось дуло пистолета, в левый бок фашиста ― и тут же почувствовал себя свободно: враг сполз с него совсем, он же отодвинулся по снегу в сторону и сел, не имея сил подняться на ноги. ",64,68
дуло,дуло_noun,"Пушку выдернули из песка, и она уже стояла на бугре, криво завалясь, опустив дуло.",78,82
дуло,дуло_noun,"Когда холодное дуло К виску горячему приставлю, Что думать я себя заставлю? ",16,20
дуло,дуло_noun,― приказывает провизору чубатый и сует ему в ухо дуло нагана. ,50,54
дуло,дуло_noun,"― То-то, ― сказал Марущак и хлопнул меня по ноге. Ладонь его задела дуло пистолета. Марущак прикоснулся к нему через брюки еще раз и спросил: ― А где ты пугач этот достал? ",69,73
дуло,дуло_noun,Засуну дуло в рот да как пальну! ,8,12
дуло,дуло_noun,"Колесо не колесо, дуло не дуло, Бог знает, что такое.",19,23
дуло,дуло_noun,"Так и представляется мне рот Татьяниного муженька, раззявленный, как пушечное дуло. ",79,83
дуло,дуло_noun,"Григорий коротко допрашивал взятого в плен командира в кубанке, тыча в разбитый рот ему дуло нагана: ",89,93
дуло,дуло_noun,"― Казак шагнул к Григорию, в тусклом свете керосиновой лампочки в руке его матово блеснуло дуло нагана: ",92,96
дуло,дуло_noun,"Он еще несколько минут лежал под плетнем, посматривая на дом, и каким-то размеренным, механическим движением счищал прилипшую к коленям грязь, а потом встал, тяжело перелез через плетень и, опустив дуло нагана, пошел к дому. ",199,203
дуло,дуло_noun,"Майданин взял винтовку, привычным движением вынул замок и, направив дуло на тусклый свет умирающего дня, несколько мгновений смотрел туда.",69,73
дуло,дуло_noun,"Затем подняв пистолет и нажимая кнопку на нем, начал описывать им против себя дуги медленно, почти незаметно для глаза опуская дуло все ниже и ниже… ",128,132
дуло,дуло_noun,"Павлик тихо, сам не сознавая этого, смеялся и упоенно водил зигзагами дуло пистолета справа налево, слева направо, все дальше и дальше от скалы. ",71,75
дуло,дуло_noun,Дуло пистолета оказалось как раз против панцирной груди краба. ,1,5
дуло,дуло_noun,"Павлик повернул дуло против новых набегающих врагов, и, не успев приблизиться к нему, словно придавленные невидимой силой, они покорно и тихо падали перед ним на колени, чтобы уже больше не встать.",17,21
дуло,дуло_noun,"Понимаю, конечно: всех их мне одному не забрать, людей вызывать надо… Дуло вверх ― и бац, бац… Услышат, думаю, прибегут… А как же еще, думаю, вызвать к себе подмогу? ",71,75
дуло,дуло_noun,― Батя! Опустил старик дуло… Подбегаю к ним. ,24,28
дуло,дуло_noun,"Щелкнул выстрел, ирландец упал, офицер-палач, убив ирландца, опустил дуло дымившегося пистолета. ",70,74
дуло,дуло_noun,"Неожиданно перед храбрецом появилось дуло револьвера, направленное польским офицером.",38,42
дуло,дуло_noun,"Она опустила дуло, перевела дыхание, потом быстро вскинула винтовку и выстрелила. ",14,18
дуло,дуло_noun,Он приставил к моему виску револьверное дуло. ,41,45
дуло,дуло_noun,В течение минут трех направляют на нас револьверное дуло. ,53,57
дуло,дуло_noun,"Наведет на меткое дуло ружья тучи гусей, приведет лаем охотника на скалы, богатые гагачьими гнездами. ",19,23
дуло,дуло_noun,"Грозил, что убьет меня. Наводил на меня дуло. Я поняла, что мое присутствие только еще больше нервирует его. ",41,45
дуло,дуло_noun,Берет маузер и досылает патрон в дуло. ,34,38
дуло,дуло_noun,"И раньше чем Козуба успел ответить и разъяснить, трелью залился свисток, толпа вкруг попятилась испуганно и злобно, черный ― товарищ ― отошел, беззаботно оправив на макушке картуз, около Козубы засуетились какие-то люди. Глянуло в лицо дуло. ― А ну-ка, пожалуйте! ",237,241
дуло,дуло_noun,"Гарин погасил фонарь, отодвинул в сторону дуло и, просунув руку в отверстие, сбросил костяк. ",43,47
дуло,дуло_noun,"«Гадюка», ― шептал Иван, поворачивая дуло аппарата, и так же, как во время письменного урока, когда Тарашкин учил его грамоте, помогал себе языком. ",38,42
дуло,дуло_noun,― Мало торгую… много так! Дуло пистолета зловеще и медленно подымается. Посадский втягивает голову в воротник кошули и приседает.,27,31
дуло,дуло_noun,"Сидевший за столом выволок пистолет, взвел кремневый курок, дуло направил на Сеньку. ",61,65
дуло,дуло_noun,"― громко ответил ему Сенька, сунув к фонарю дуло пистолета.",45,49
дуло,дуло_noun,"Сенька вытащил посаженную в сугроб Ульку одной рукой, поставил с собой рядом на утоптанные следы; в другой руке он сжимал топор, заметив, что из ближнего куста на него высунулось дуло пищали.",180,184
дуло,дуло_noun,"― Кто таков? Спусти дуло, сказывай. Сенька опустил руку с пистолетом. ",21,25
дуло,дуло_noun,"Сунул в дуло пистолета шомпол и понял, что пистолет заряжен.",9,13
дуло,дуло_noun,"Один держал дуло пищали на колене, другой продувал ствол, топыря щеки пузырем. ",13,17
дуло,дуло_noun,"Набили дуло порохом, ― банник лежал вдоль зубцов, пыжи сыскались у ящика с зельем. ",8,12
дуло,дуло_noun,"― Хорошо бы с повешенных голов шапку в дуло забить ― весть дать воеводе, а то ждет послов! ",40,44
дуло,дуло_noun,"Другой нарушитель попытался уйти, но было поздно: на него угрожающе глядело дуло винтовки.",77,81
дуло,дуло_noun,"Кто-то ему сказал, что это можно и в комнате: надо стать перед зеркалом и целиться до тех пор, пока дуло не исчезнет и останется только отражение дырки.",101,105
дуло,дуло_noun,"Башня поворачивается сама собой, наводя на город пустое дуло, сияющее внутри зеркальными нарезами. ",57,61
дуло,дуло_noun,"Она передала страшные подробности: солдат снял сапог, вложил дуло винтовки в рот и большим пальцем босой ноги спустил курок. ",62,66
дуло,дуло_noun,В одном из окон появилось дуло карабина. ,27,31
дуло,дуло_noun,"Ишь, патрон выскочил. Раз ― загнал в дуло… Опять сюда! ",38,42
дуло,дуло_noun,"Один, пониже ростом, размахивал ножом, другой, повыше, держал пистолет, у которого дуло расширялось, как воронка… ",84,88
дуло,дуло_noun,"Так дикий зверь не понимает, что прицелившееся в него дуло уже означает смерть. ",55,59
дуло,дуло_noun,У нас оторвало дуло у 75-миллиметровой пушки. ,16,20
дуло,дуло_noun,Он навел дуло револьвера прямо в лоб Сафронова и властно приказал: ,10,14
дуло,дуло_noun,"От сообщения инженера на меня повеяло таким ужасом, как будто к моему затылку приставили дуло заряженного револьвера. ",90,94
дуло,дуло_noun,"Мортирка надѣвается на дуло винтовки, подобно штыку ― трубкой съ колѣнчатой прорѣзью.",24,28
дуло,дуло_noun,"С раннего утра я пропадал, обегая квартиры, митинги, улицы; толкался на переполненной народом Тверской, где мостовую громил сапог забастовщика; поздней ночью я нахлобучивал на лоб старую отцовскую шапку, чтобы спрятать «студента», сжимая рукою в кармане отцовский «бульдог»; я шагал в кромешные тьмы, думая, что вооружен: до зубов; впоследствии выявилось: дуло «бульдога» залеплено дрянью; выстрели я, ― он бы тявкнул в лицо; в кривых, заборчатых дорогомиловских закоулках шмыгала тень избивателя; видел я приподымаемый кулак с движеньем навстречу мне, но бросался рукою в карман: схватить свой ― «бульдог»; тулуп отступал, обливая руганью в спину: «Жидовская сволочь!» ",357,361
дуло,дуло_noun,"Вдруг бросил народу свой часы золотой, чтобы могильный памятник ему и жене поставили, взял дуло наган в рот и выстрелил. ",92,96
